3.60
3.60
3.60
3.60
3.60
3.60
3.60
3.60
7.20
7.20
7.20
7.20
7.20
7.20
7.20
7.20
7.20
10.80
14.40
18.00
18.00
18.00
18.00
18.00
18.00
18.00
18.00
21.60
25.20
28.80
28.80
28.80
28.80
28.80
28.80
28.80
28.80
32.40
39.60
39.60
39.60
39.60
39.60
39.60
39.60
39.60
39.60
43.20
46.80
46.80
46.80
46.80
46.80
46.80
46.80
46.80
46.80
57.60
57.60
57.60
57.60
57.60
57.60
57.60
57.60
57.60
57.60
68.40
68.40
68.40
68.40
68.40
68.40
68.40
68.40
68.40
68.40
50.40
39.60
39.60
39.60
39.60
39.60
39.60
39.60
39.60
39.60
39.60
39.60
39.60
39.60
39.60
39.60
39.60
39.60
39.60
0.00
0.00
3.60
3.60
3.60
3.60
3.60
3.60
3.60
3.60
3.60
3.60
