3.60
3.60
3.60
3.60
3.60
3.60
3.60
3.60
3.60
3.60
7.20
7.20
7.20
7.20
7.20
7.20
7.20
7.20
7.20
10.80
14.40
18.00
18.00
18.00
18.00
18.00
18.00
18.00
18.00
21.60
25.20
28.80
28.80
28.80
28.80
28.80
28.80
28.80
28.80
36.00
39.60
39.60
39.60
39.60
39.60
39.60
39.60
39.60
39.60
46.80
46.80
46.80
46.80
46.80
46.80
46.80
46.80
46.80
50.40
57.60
57.60
57.60
57.60
57.60
57.60
57.60
57.60
57.60
61.20
68.40
68.40
68.40
68.40
68.40
68.40
68.40
68.40
68.40
57.60
43.20
39.60
39.60
39.60
39.60
39.60
39.60
39.60
39.60
39.60
43.20
43.20
43.20
43.20
43.20
43.20
43.20
43.20
43.20
43.20
43.20
21.60
3.60
3.60
3.60
3.60
3.60
3.60
3.60
3.60
3.60
7.20
7.20
7.20
7.20
7.20
7.20
7.20
7.20
7.20
10.80
14.40
18.00
18.00
18.00
18.00
18.00
18.00
18.00
18.00
21.60
25.20
28.80
28.80
28.80
28.80
28.80
28.80
28.80
28.80
32.40
39.60
39.60
39.60
39.60
39.60
39.60
39.60
39.60
39.60
46.80
46.80
46.80
46.80
46.80
46.80
46.80
46.80
